CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
13561,216,1,141.85999999999999,1,-1.9866299600303208,0.2990399986401036,À risque / Perdus
13562,82,3,1799.33,3,0.5309786555255475,0.19893056301361722,Fidèles
13563,84,2,777.53,0,-0.15068213297180189,-0.16398619464295552,Occasionnels / Nouveaux
13564,144,3,1724.67,3,0.210688050111758,0.728117983552056,Fidèles
13565,19,2,240.22,0,-0.40860090515888153,-1.0845911846087075,Occasionnels / Nouveaux
13566,41,2,856.84,3,0.10447470764917761,-0.5106581794636063,Fidèles
13568,173,1,187.05,1,-1.6446542936515038,0.005861282306478201,À risque / Perdus
13569,17,2,338.62,0,-0.2319122292581282,-0.999161342330422,Occasionnels / Nouveaux
13570,243,1,239.49,1,-1.8628427719451848,0.6917050631400984,À risque / Perdus
13571,13,12,2088.94,2,2.0136454416404876,0.1660414420130836,Premium / Champions
13572,206,1,1384.25,1,-0.8292151632891984,0.8949962222448443,À risque / Perdus
13573,50,2,290.25,0,-0.46639403972087573,-0.7569333639577593,Occasionnels / Nouveaux
13575,23,5,732.0699999999999,3,0.7477394711303676,-0.4063197917947477,Fidèles
13576,10,18,6717.34,2,2.944790595728691,0.6602203475813478,Premium / Champions
13577,25,4,1687.6000000000001,3,0.9789350194032598,-0.21910594508287065,Fidèles
13579,15,2,467.04,0,-0.0656670170123744,-0.9201662220188861,Occasionnels / Nouveaux
13581,309,1,118.0,1,-2.5252646722766086,1.0569620375107387,À risque / Perdus
13583,156,1,781.03,0,-0.8667196474738533,0.28597344794598906,Occasionnels / Nouveaux
13584,307,1,142.4,1,-2.42454243756447,1.0955852891788125,À risque / Perdus
13587,64,1,712.4,0,-0.4669748508196646,-0.5458070818139977,Occasionnels / Nouveaux
13588,16,9,2478.95,2,1.843078001558467,0.12679077413728612,Premium / Champions
13589,15,2,379.65,0,-0.1665660521638163,-0.9823349870341241,Occasionnels / Nouveaux
13590,11,6,1981.92,3,1.432312130957454,-0.14317233381947667,Fidèles
13591,65,3,1117.13,3,0.3805924486875266,-0.09294055030741315,Fidèles
13592,36,4,247.95999999999998,0,-0.00882384629285251,-0.6988106728241709,Occasionnels / Nouveaux
13593,108,5,2011.88,3,0.8301064230272776,0.6404850300758123,Fidèles
13594,53,1,396.97,0,-0.6987662894855973,-0.8175261529459867,Occasionnels / Nouveaux
13596,6,2,664.11,0,0.14937981022749322,-0.8931300947331825,Occasionnels / Nouveaux
13598,47,1,160.04,0,-1.1114623141547209,-1.1421178249371677,Occasionnels / Nouveaux
13599,1,21,5149.92,2,2.992468610102107,0.5669839570277714,Premium / Champions
13600,312,1,219.52,1,-2.23860546252601,1.2687414781092483,À risque / Perdus
13601,45,2,693.32,0,-0.018103046629649792,-0.5393110934354746,Occasionnels / Nouveaux
13602,65,1,428.89,0,-0.7190895162179232,-0.6894288053650214,Occasionnels / Nouveaux
13603,26,1,164.34,0,-0.9971157544022565,-1.3177474607001949,Occasionnels / Nouveaux
13606,29,3,276.75,0,-0.1253579153836935,-0.8265393922842001,Occasionnels / Nouveaux
13607,40,1,675.51,0,-0.37691694685299215,-0.7715569976902639,Occasionnels / Nouveaux
13610,12,7,1082.33,3,1.2542917608712827,-0.256760432369361,Fidèles
13611,89,3,1154.4,3,0.2806210093718915,0.12670115800616538,Fidèles
13614,24,4,1585.46,3,0.9533060901301349,-0.2466154543102012,Fidèles
13615,319,1,417.69,1,-1.9594237180075245,1.522786847638511,À risque / Perdus
13617,40,3,544.18,3,0.15072785665173183,-0.52752844468757,Fidèles
13618,174,1,177.34,1,-1.6753694639001786,-0.0013455273874615134,À risque / Perdus
13621,117,1,213.85,0,-1.3089915600524036,-0.4435448939952806,Occasionnels / Nouveaux
13623,31,5,727.74,3,0.7061875307070449,-0.33817563535945716,Fidèles
13626,253,1,257.23,1,-1.876420819288635,0.800521863205658,À risque / Perdus
13627,59,5,1638.47,3,0.9667207162543464,0.1504635266670355,Fidèles
13629,23,11,7792.36,2,2.534766707167835,0.6136750565737363,Premium / Champions
13630,5,7,2031.78,3,1.5953780855701154,-0.12862870988035738,Fidèles
13631,100,11,3070.42,2,1.7080833880996835,1.0066238228410032,Premium / Champions
13632,25,5,2118.93,3,1.2564981735963163,-0.06941242408850853,Fidèles
13634,33,5,1547.3600000000001,3,1.0644508597834352,-0.09399573021114173,Fidèles
13635,68,1,1071.03,0,-0.28747485025465486,-0.38833531254157017,Occasionnels / Nouveaux
13636,37,5,949.12,3,0.8066995339243369,-0.20593560520529522,Fidèles
13637,52,3,804.3,3,0.2831865334139309,-0.30529479300145895,Fidèles
13638,16,1,122.64,0,-1.0906780766147854,-1.4925786131188181,Occasionnels / Nouveaux
13639,74,1,1033.34,0,-0.3339427524534711,-0.34665669546793126,Occasionnels / Nouveaux
13642,216,1,312.28,1,-1.603275560088402,0.535243145397411,À risque / Perdus
13643,31,3,519.44,3,0.17154711445881385,-0.6201652964885761,Fidèles
13644,16,4,2624.26,3,1.2378624446546374,-0.16503286365373881,Fidèles
13645,120,1,252.1,0,-1.2434992042713866,-0.36803702579542846,Occasionnels / Nouveaux
13647,10,4,1648.1200000000001,3,1.0398720619376742,-0.35733402779283396,Fidèles
13649,257,2,346.6,1,-1.3803654055335774,1.1056105982873536,À risque / Perdus
13650,17,6,1836.34,3,1.3660908990642695,-0.1136646964801289,Fidèles
13651,35,2,94.2,0,-0.9398190340786582,-1.2244076862849131,Occasionnels / Nouveaux
13652,46,3,1095.08,3,0.46268548643018687,-0.26500655949435253,Fidèles
13654,43,6,2707.33,3,1.4298768907456827,0.23031244618357588,Fidèles
13655,114,2,932.97,3,-0.20678480856556222,0.152994910329063,Fidèles
13656,165,2,379.65,1,-0.8914359044818396,0.32878106902328647,À risque / Perdus
13657,11,2,382.14,0,-0.1440530237185208,-1.0153367798423747,Occasionnels / Nouveaux
13658,10,5,2639.17,3,1.4361267729249438,-0.13450891051950817,Fidèles
13659,206,2,1563.0,1,-0.3996737864126451,1.112229293063479,À risque / Perdus
13662,86,3,881.26,3,0.1634421186578056,0.019346721205503944,Fidèles
13663,179,1,189.47,1,-1.6674064981661723,0.06215228525957848,À risque / Perdus
13666,60,3,84.65,0,-0.8495143484083305,-0.909460158977761,Occasionnels / Nouveaux
13667,149,1,299.05,0,-1.3005655473998667,-0.06336797193082189,Occasionnels / Nouveaux
13668,3,21,6309.83,2,3.0819541686846,0.6455569063704653,Premium / Champions
13669,51,2,218.55,0,-0.609194254387645,-0.8332011788208001,Occasionnels / Nouveaux
13670,75,1,349.7,0,-0.8668118603861745,-0.6632647804713778,Occasionnels / Nouveaux
13672,301,2,186.39000000000001,1,-1.894636503806889,1.3043480729639982,À risque / Perdus
13673,19,2,387.44,0,-0.17600566017160776,-0.9412780289618579,Occasionnels / Nouveaux
13675,151,2,486.82000000000005,0,-0.7026742102146402,0.2810302121855269,Occasionnels / Nouveaux
13678,152,1,232.6,0,-1.4372796672910024,-0.11244927201938291,Occasionnels / Nouveaux
13680,1,4,3719.12,3,1.4805260137276794,-0.19129046311320985,Fidèles
13681,18,4,827.83,3,0.6653359856981089,-0.4943574674826317,Fidèles
13682,187,1,59.5,1,-2.2659649255169345,-0.21290213642612713,À risque / Perdus
13684,286,1,65.13,1,-2.7009389573884524,0.6791999845527669,À risque / Perdus
13685,3,7,3119.44,2,1.814272943067397,-0.01719360222042835,Premium / Champions
13686,183,1,72.0,1,-2.154942291603452,-0.1913688897695877,À risque / Perdus
13689,63,1,910.0,0,-0.34277592692001757,-0.4810004199039622,Occasionnels / Nouveaux
13690,59,1,172.25,0,-1.1337724770257624,-1.0152447246022012,Occasionnels / Nouveaux
13692,25,3,1488.32,3,0.7138409304630191,-0.35634163915922323,Fidèles
13694,4,50,65039.62,2,4.983822537842516,1.7307599167418388,Premium / Champions
13695,31,15,2504.13,2,2.204752466625789,0.47043289501034263,Premium / Champions
13697,39,1,151.29999999999998,0,-1.10004468931796,-1.2288291875086135,Occasionnels / Nouveaux
13699,155,1,308.58000000000004,0,-1.3142954303170353,-0.001517881217913107,Occasionnels / Nouveaux
13700,26,10,2248.63,2,1.8342084550184625,0.22736007777664666,Premium / Champions
13703,318,1,99.5,1,-2.651246816380051,1.0848029598296653,À risque / Perdus
13704,5,9,2308.06,2,1.861378311382046,0.009165298853446264,Premium / Champions
13705,8,3,711.86,3,0.4362882548169888,-0.7265661510561344,Fidèles
13706,303,1,330.79,1,-1.9956747180652057,1.3129582324922369,À risque / Perdus
13707,267,2,806.41,1,-1.0172409362718604,1.4465319987618774,À risque / Perdus
13708,271,1,285.33,1,-1.912976379571885,0.9889274208940473,À risque / Perdus
13709,4,13,6307.650000000001,2,2.664178889183966,0.45273332851039116,Premium / Champions
13710,32,1,180.48,0,-0.9806383931659954,-1.2372852290414997,Occasionnels / Nouveaux
13711,219,2,252.06,1,-1.3517006020035587,0.6779773839098683,À risque / Perdus
13712,247,1,228.84,1,-1.9042859317516536,0.7130430884352705,À risque / Perdus
13715,281,5,1077.39,1,-0.31059766282661255,1.9649061941350106,À risque / Perdus
13716,269,1,138.28,1,-2.2551407181747862,0.7546668807250567,À risque / Perdus
13717,32,6,1445.01,3,1.1766734967672337,-0.05459956397248467,Fidèles
13718,246,2,306.55,1,-1.3869717757807545,0.9726389153980146,À risque / Perdus
13719,15,5,1041.68,3,0.9583979661702606,-0.3702692387294505,Fidèles
13720,117,4,799.9,3,0.1701867130980648,0.3606677835839572,Fidèles
13721,36,1,524.14,0,-0.4812408188778198,-0.8827091261162237,Occasionnels / Nouveaux
13722,132,3,2375.41,3,0.42489134930176214,0.719479505400988,Fidèles
13723,217,1,199.85000000000002,1,-1.8251342437574773,0.4102635923647051,À risque / Perdus
13725,50,8,1980.56,3,1.4730232086413535,0.30952822400912783,Fidèles
13726,39,2,1079.6599999999999,3,0.22687091030631884,-0.45868055014367215,Fidèles
13727,29,2,333.48,0,-0.29734707180804115,-0.8988594383729943,Occasionnels / Nouveaux
13728,37,6,1016.14,3,0.9807541254341244,-0.1167234986975445,Fidèles
13730,136,2,752.6,0,-0.4178593762691156,0.28074404126369495,Occasionnels / Nouveaux
13731,219,2,610.59,1,-0.9208910629527625,0.9434199320905605,À risque / Perdus
13732,28,1,491.86,0,-0.473552697587117,-0.9717184158108612,Occasionnels / Nouveaux
13735,25,4,2883.54,3,1.240352098956388,-0.05803426619798112,Fidèles
13736,5,2,729.8,0,0.20019503962093654,-0.8735386685571529,Occasionnels / Nouveaux
13737,200,1,339.59999999999997,1,-1.4851365907274807,0.42054164137849975,À risque / Perdus
13739,18,1,216.9,0,-0.823695653749198,-1.3046412795677425,Occasionnels / Nouveaux
13740,241,1,350.75,1,-1.6675416554266644,0.7886029283324715,À risque / Perdus
13741,72,3,668.4300000000001,3,0.09632263672082174,-0.18606487729726906,Fidèles
13742,17,12,3107.87,2,2.1881935313723746,0.320462100038523,Premium / Champions
13743,3,7,1341.6,3,1.4025373457292312,-0.27088377439012046,Fidèles
13744,95,2,1080.52,3,-0.043358803897851815,0.031042067250861383,Fidèles
13745,162,1,300.04,1,-1.361779444378444,0.051252949330906884,À risque / Perdus
13747,374,1,79.6,1,-3.0295917876467198,1.5079105496296117,À risque / Perdus
13748,96,5,948.25,3,0.5211368172363435,0.3094944764734595,Fidèles
13750,54,5,1647.26,3,0.9934935590844652,0.10836812205091632,Fidèles
13751,288,1,296.25,1,-1.9768554892262642,1.1487793321291668,À risque / Perdus
13752,124,6,1175.38,3,0.6313376598159749,0.6874752995344262,Fidèles
13753,288,1,741.26,1,-1.5300862600203515,1.4240554156403034,À risque / Perdus
13754,152,2,282.59999999999997,0,-0.9723001977789387,0.12661891793927635,Occasionnels / Nouveaux
13755,4,9,2108.06,2,1.8219802886041756,-0.026828013388299744,Premium / Champions
13756,2,14,5189.52,2,2.6416084907918207,0.40731979830517967,Premium / Champions
13758,12,7,3190.55,2,1.7817813192225898,0.06825134154813689,Premium / Champions
13759,33,2,659.4100000000001,0,0.015441088052785837,-0.6592624015780568,Occasionnels / Nouveaux
13760,54,2,286.79,0,-0.49155842110905457,-0.7255651976537778,Occasionnels / Nouveaux
13761,50,2,1070.65,3,0.16962631538099235,-0.36505052838962115,Fidèles
13762,219,1,306.72,1,-1.6265152857571268,0.5560788959433897,À risque / Perdus
13763,63,1,1714.96,3,-0.03365172854544007,-0.29053408273405407,Fidèles
13764,71,3,1519.42,3,0.5016372310236433,0.05195071598822497,Fidèles
13767,2,37,17220.36,2,4.076017091617668,1.1823983982831867,Premium / Champions
13769,2,10,2796.51,2,2.0565987626168534,0.08314654223279802,Premium / Champions
13771,64,4,2634.45,3,1.007795401815979,0.25568960159188486,Fidèles
13772,34,3,1122.63,3,0.5327944433078153,-0.36242851603842824,Fidèles
13774,82,1,345.0,0,-0.9072261702644256,-0.606137963986416,Occasionnels / Nouveaux
13777,1,33,25977.16,2,4.179976975299105,1.2477451058544782,Premium / Champions
13778,103,1,178.7,0,-1.3285555290293314,-0.6196552459008449,Occasionnels / Nouveaux
13780,7,2,360.01,0,-0.15376882678823686,-1.0681963111331108,Occasionnels / Nouveaux
13781,251,1,127.84,1,-2.2061948241635334,0.5738956056127141,À risque / Perdus
13782,13,6,908.86,3,1.0423182977947099,-0.36002977774385797,Fidèles
13784,10,11,2462.79,2,2.0353857614489606,0.1536445980245325,Premium / Champions
13786,367,1,230.39999999999998,1,-2.4808793988055733,1.7639707104166478,À risque / Perdus
13787,76,2,309.04,0,-0.5615158966230431,-0.5108670158109878,Occasionnels / Nouveaux
13790,4,1,348.8,0,-0.5249612861934966,-1.2846326650338602,Occasionnels / Nouveaux
13791,128,2,1516.0,3,-0.03763754959045966,0.4212707461973334,Fidèles
13792,66,2,195.55,0,-0.7357075543843905,-0.7353777930897072,Occasionnels / Nouveaux
13798,1,57,37153.85,2,4.842424709230054,1.5934383798812264,Premium / Champions
13799,117,2,688.86,0,-0.36918670182309477,0.08808613335944693,Occasionnels / Nouveaux
13800,310,1,558.32,1,-1.7745517303141483,1.5312308000206318,À risque / Perdus
13801,67,1,324.8,0,-0.8641072029278486,-0.755344622738614,Occasionnels / Nouveaux
13802,139,3,4599.42,3,0.7135512363323723,0.9793648159537975,Fidèles
13803,255,1,277.07,1,-1.849947723431361,0.8402697932375545,À risque / Perdus
13804,31,7,2588.39,3,1.5878884121823444,0.17143205572047296,Fidèles
13805,52,2,924.6,3,0.08843317189203177,-0.39164096446741087,Fidèles
13806,64,1,256.38,0,-0.9646944511598694,-0.8524761478817341,Occasionnels / Nouveaux
13807,367,1,112.6,1,-2.828219921478964,1.5499574514995387,À risque / Perdus
13808,6,5,1747.66,3,1.2543192828911207,-0.29340243541473704,Fidèles
13809,305,1,155.05,1,-2.3736053573215803,1.1035335045117958,À risque / Perdus
13810,29,3,1499.01,3,0.6980027766114636,-0.31922713397962466,Fidèles
13811,184,3,814.5,1,-0.3485541216824844,0.8522734533688119,À risque / Perdus
13812,42,3,539.0,3,0.13640209157782415,-0.5129186618571117,Fidèles
13813,40,4,1366.8600000000001,3,0.8036064972799841,-0.1513599735609017,Fidèles
13814,92,2,1579.12,3,0.15623343062922812,0.1188656083086845,Fidèles
13815,22,4,4027.36,3,1.4179070318423768,0.016211029783081837,Fidèles
13816,24,2,571.6700000000001,0,-0.010660957039879593,-0.7808097325506916,Occasionnels / Nouveaux
13817,29,2,382.98,0,-0.22996823176028694,-0.8573440832693406,Occasionnels / Nouveaux
13819,302,3,1140.35,1,-0.7546672886507949,1.9848056376681797,À risque / Perdus
13821,145,2,385.64,0,-0.7871638976798884,0.15866230401443152,Occasionnels / Nouveaux
13822,6,2,632.0,0,0.12522243519465276,-0.9080146193428331,Occasionnels / Nouveaux
13823,19,2,957.66,3,0.26503775665189105,-0.669529894791261,Fidèles
13824,33,5,1698.94,3,1.1100475831309098,-0.06590138842680945,Fidèles
13826,176,1,189.5,1,-1.6528322123683434,0.035977339008915206,À risque / Perdus
13827,58,3,409.8,0,-0.07442323257147383,-0.4553256941320208,Occasionnels / Nouveaux
13828,22,1,209.49,0,-0.8599164842584976,-1.2800855251592982,Occasionnels / Nouveaux
13831,16,6,2198.45,3,1.4587458309695682,-0.06829381037306109,Fidèles
13832,19,1,52.199999999999996,0,-1.516886531817583,-1.7200313443932207,Occasionnels / Nouveaux
13833,159,1,383.85,1,-1.227373741297699,0.0989119224167665,À risque / Perdus
13835,25,4,834.57,3,0.6354627280126814,-0.43073580002307515,Fidèles
13837,212,2,266.59000000000003,1,-1.2906171704839506,0.6335858107745007,À risque / Perdus
13838,6,4,674.82,3,0.6236886198879786,-0.6606378878734065,Fidèles
13841,253,1,85.0,1,-2.4132039983287465,0.4697838410651135,À risque / Perdus
13842,59,9,3385.62,2,1.7874037532753682,0.5963736112675788,Premium / Champions
13844,11,1,361.62,0,-0.541216143660008,-1.2126200439658519,Occasionnels / Nouveaux
13845,65,1,312.98,0,-0.8724836022885814,-0.7839423046996844,Occasionnels / Nouveaux
13846,25,3,865.0600000000001,3,0.4491748115626515,-0.519415207986872,Fidèles
13848,92,3,1255.0,3,0.30688164367757215,0.1780364692545789,Fidèles
13849,52,2,1537.95,3,0.33664323371121707,-0.23870676658837267,Fidèles
13850,129,1,1595.48,0,-0.38782895256413125,0.2646473128178378,Occasionnels / Nouveaux
13851,96,3,2651.46,3,0.6525121806315739,0.4378692795728495,Fidèles
13853,57,1,1090.14,0,-0.2256916441015765,-0.47916887688163173,Occasionnels / Nouveaux
13854,9,25,8109.5199999999995,2,3.3280091639377276,0.8479323323644563,Premium / Champions
13856,169,3,388.5,1,-0.6368202397731481,0.4988844506074868,À risque / Perdus
13858,57,1,216.17,0,-1.0138001267810788,-0.9647605477304052,Occasionnels / Nouveaux
13859,326,1,201.16,1,-2.3486991316505987,1.3649635018116186,À risque / Perdus
13860,1,5,1245.9,3,1.1133758567852508,-0.4388359274274725,Fidèles
13862,18,8,2209.36,2,1.6810087654732995,0.06269291407868177,Premium / Champions
13863,248,1,305.78,1,-1.7681504054346249,0.8086410452274824,À risque / Perdus
13865,58,4,501.56,3,0.22778831804836758,-0.29522014060004764,Fidèles
13866,74,1,145.67000000000002,0,-1.2875702568946061,-0.9342326236885055,Occasionnels / Nouveaux
13867,31,3,1005.09,3,0.49334859869646197,-0.4218878716836939,Fidèles
13868,7,2,3192.54,3,0.9105084087860279,-0.41244374352753155,Fidèles
13869,123,4,3083.65,3,0.7995157258681225,0.8187374944045648,Fidèles
13870,2,8,2770.94,2,1.8688539698650941,-0.009059214465756471,Premium / Champions
13871,23,13,6403.25,2,2.5797047073155817,0.6233321998857807,Premium / Champions
13873,120,3,389.6,0,-0.39865260813298964,0.07143486003058509,Occasionnels / Nouveaux
13874,358,1,540.45,1,-2.022362608363404,1.9410204320630333,À risque / Perdus
13875,54,5,1786.79,3,1.0331651243336297,0.13281168797858064,Fidèles
13876,64,1,122.7,0,-1.3223995707153238,-1.072875535140621,Occasionnels / Nouveaux
13877,86,1,117.24,0,-1.4507527729411434,-0.8941577787438518,Occasionnels / Nouveaux
13878,55,1,1271.57,0,-0.14093321835135814,-0.4503816983396503,Occasionnels / Nouveaux
13880,21,13,3219.77,2,2.2538060577112073,0.39909373570237927,Premium / Champions
13881,4,20,17159.52,2,3.5230105923480917,0.9344728872080184,Premium / Champions
13882,3,5,1191.13,3,1.0817813135922205,-0.4348662721995891,Fidèles
13883,11,5,2674.48,3,1.437780353754525,-0.12177177053543088,Fidèles
13884,7,5,787.6,3,0.860706696739344,-0.5242078567312248,Fidèles
13885,189,2,506.8,1,-0.8667107743645707,0.6252543517086616,À risque / Perdus
13886,71,1,243.56,0,-1.0234655337098997,-0.8066598249506213,Occasionnels / Nouveaux
13887,204,1,349.55,1,-1.490408791190961,0.46416634036083665,À risque / Perdus
13888,120,2,595.67,0,-0.45453461481212293,0.07065403231256377,Occasionnels / Nouveaux
13889,93,1,416.90000000000003,0,-0.868208507734803,-0.4531961197300904,Occasionnels / Nouveaux
13890,1,10,1883.8100000000002,2,1.8686376980239052,-0.044383629828152533,Premium / Champions
13892,27,4,632.97,3,0.4909982625872255,-0.49631075106445754,Fidèles
13893,298,1,821.1,1,-1.5285346820659433,1.5421943080182365,À risque / Perdus
13894,24,3,564.62,3,0.24601640966842755,-0.6563091929933302,Fidèles
13895,28,4,2593.07,3,1.1740378933012516,-0.0637387815763444,Fidèles
13897,50,1,311.16,0,-0.8028347549572586,-0.9168026240364431,Occasionnels / Nouveaux
13898,326,1,155.93,1,-2.472341775003832,1.2887813021607215,À risque / Perdus
13899,16,2,388.52,0,-0.16015276444852825,-0.9666651619309595,Occasionnels / Nouveaux
13900,183,3,740.95,1,-0.3898665929674686,0.8151005570092011,À risque / Perdus
13901,72,5,2867.2,3,1.176957470572528,0.4323382945921372,Fidèles
13904,37,2,332.64,0,-0.33723439866081545,-0.8296896331814665,Occasionnels / Nouveaux
13908,80,4,2369.55,3,0.8787594300211629,0.36367693651426836,Fidèles
13911,57,9,2580.91,2,1.6646171991277863,0.4972823114277551,Premium / Champions
13914,12,2,626.45,0,0.09192829410230002,-0.8582190122765213,Occasionnels / Nouveaux
13917,50,2,272.04,0,-0.4979143691800396,-0.7763545601308295,Occasionnels / Nouveaux
13918,50,2,1212.8400000000001,3,0.23045148521458458,-0.3275732057896487,Fidèles
13919,59,2,384.81,0,-0.3726210053665461,-0.5936906706514542,Occasionnels / Nouveaux
13922,352,1,172.25,1,-2.5496849218869673,1.5458019715632738,À risque / Perdus
13923,54,1,351.13,0,-0.7633434433422379,-0.8455969649439504,Occasionnels / Nouveaux
13924,2,6,1838.8500000000001,3,1.4392443687897591,-0.24436564882429843,Fidèles
13925,93,4,678.25,3,0.20573563418786547,0.10133225271538109,Fidèles
13926,23,1,223.85000000000002,0,-0.8325296733715284,-1.2514929002330741,Occasionnels / Nouveaux
13927,75,1,348.99,0,-0.8678012444458958,-0.663874387738943,Occasionnels / Nouveaux
13928,11,4,464.57,3,0.4175896663377221,-0.7290339544762516,Fidèles
13929,169,2,842.65,1,-0.5222241051582015,0.603143433135805,À risque / Perdus
13930,58,2,337.34,0,-0.43188680356422565,-0.6419254781621662,Occasionnels / Nouveaux
13931,96,2,1237.53,3,0.017988710808820276,0.08055952076786725,Fidèles
13932,295,1,307.4,1,-1.9927050316176915,1.2210416873757248,À risque / Perdus
13933,109,2,608.7900000000001,0,-0.39075881655648514,-0.018951799869214053,Occasionnels / Nouveaux
13934,264,1,922.1,1,-1.307659821666515,1.2798641419985806,À risque / Perdus
13936,180,1,376.58,1,-1.3381661690578317,0.27673143042518,À risque / Perdus
13937,169,1,158.85,1,-1.7046440988197815,-0.0779744879358986,À risque / Perdus
13938,35,1,71.66,0,-1.4420165144702775,-1.4864076889138602,Occasionnels / Nouveaux
13939,23,3,568.55,3,0.25422925681304276,-0.6629671505417485,Fidèles
13940,17,4,839.14,3,0.6767853282620624,-0.4990212640076493,Fidèles
13941,22,5,5112.96,3,1.7009046042541998,0.16925295811087307,Fidèles
13946,79,3,561.5699999999999,3,-0.022408881028668226,-0.17719307222533776,Fidèles
13947,65,1,90.6,0,-1.4739025298908637,-1.154505530896089,Occasionnels / Nouveaux
13948,361,1,102.0,1,-2.8470470252595597,1.468047430059051,À risque / Perdus
13949,3,6,2427.32,3,1.5698964483681468,-0.1521463082027615,Fidèles
13950,11,4,745.06,3,0.6477996519003976,-0.5871904722751952,Fidèles
13951,176,3,674.45,1,-0.4018831225008179,0.725668570013549,À risque / Perdus
13952,218,2,3251.071,3,-0.10027506630028198,1.4373227621015865,Fidèles
13953,7,7,3515.68,2,1.8533047542954164,0.05372893650782077,Premium / Champions
13954,2,2,439.92,0,-0.03198607812203935,-1.051751527518712,Occasionnels / Nouveaux
13955,154,2,322.96,0,-0.9170068707116809,0.18412438330428138,Occasionnels / Nouveaux
13956,5,5,1019.27,3,0.9961153787331885,-0.46421261090053867,Fidèles
13959,79,3,594.04,3,0.004985802228684618,-0.1603138857837922,Fidèles
13960,21,2,230.22,0,-0.4389363155745972,-1.0798457169100866,Occasionnels / Nouveaux
13962,22,2,169.55,0,-0.592349680806954,-1.1626528060347003,Occasionnels / Nouveaux
13963,308,4,664.54,1,-0.8431992375616505,1.9744649977750404,À risque / Perdus
13967,146,1,80.7,0,-1.9211718196137453,-0.4809083142331769,Occasionnels / Nouveaux
13969,7,18,9024.17,2,3.1033945465390884,0.7227890289179092,Premium / Champions
13971,19,8,2758.26,2,1.7844636775648561,0.13815476725714199,Premium / Champions
13972,71,2,190.25,0,-0.7732151550346058,-0.6998965908335154,Occasionnels / Nouveaux
13973,287,1,264.7,1,-2.026802413104992,1.1062863328217925,À risque / Perdus
13974,49,1,413.59000000000003,0,-0.6594622685209883,-0.8401822049179742,Occasionnels / Nouveaux
13975,31,6,2461.2400000000002,3,1.4413597148686805,0.09676809991095278,Fidèles
13976,207,1,357.98,1,-1.4933048101859372,0.49753683039011076,À risque / Perdus
13978,15,2,196.79000000000002,0,-0.4861814777104441,-1.179265475578738,Occasionnels / Nouveaux
13979,73,1,869.87,0,-0.4130943151410044,-0.4071440821818293,Occasionnels / Nouveaux
13980,60,1,200.14,0,-1.0657327384646447,-0.9616038689970392,Occasionnels / Nouveaux
13982,39,4,1871.81,3,0.961829353125031,-0.06558952516040856,Fidèles
13983,30,12,2603.43,2,2.0389369690792587,0.3808356861989849,Premium / Champions
13984,27,5,920.51,3,0.8400974832935824,-0.30254040711034436,Fidèles
13985,4,15,7060.13,2,2.8411386646678713,0.5461473402058424,Premium / Champions
13986,17,1,320.46,0,-0.629031031274879,-1.1964173000416547,Occasionnels / Nouveaux
13988,20,6,4147.96,2,1.749255533013754,0.157576393386993,Premium / Champions
13989,66,2,1266.08,3,0.1740888019554104,-0.17480835053641441,Fidèles
13990,213,1,311.3,1,-1.5903077561085863,0.508078368168727,À risque / Perdus
13991,12,6,852.88,3,1.0161497023927626,-0.38787180131782345,Fidèles
13992,30,1,76.8,0,-1.384485168241792,-1.5095512951592285,Occasionnels / Nouveaux
13993,43,9,3466.36,2,1.8762258655262478,0.4636085767310177,Premium / Champions
13994,4,6,2274.14,3,1.5332534782688365,-0.16300552146446975,Fidèles
13995,15,5,1393.69,3,1.100406022095784,-0.2827712220650316,Fidèles
13999,10,12,3901.81,2,2.3330569399031,0.32769141402034785,Premium / Champions
14000,211,1,635.66,1,-1.23290822857951,0.7048528873680803,À risque / Perdus
14001,46,3,2043.0800000000002,3,0.7669386471859397,-0.07754150368110528,Fidèles
14002,134,2,529.73,0,-0.5793632172233218,0.15779715249880505,Occasionnels / Nouveaux
14004,43,7,4582.64,2,1.8086986701738152,0.4481033805114176,Premium / Champions
14005,10,5,2874.72,3,1.4778486700859397,-0.10880203615050381,Fidèles
14006,116,3,962.19,3,0.06131493179283484,0.30796990360803034,Fidèles
14009,198,2,695.61,1,-0.7558627517615097,0.7990177693259578,À risque / Perdus
14012,278,1,328.8,1,-1.8778000343446766,1.0926292880476882,À risque / Perdus
14013,110,3,473.02,0,-0.2558282836410059,0.04225292883251706,Occasionnels / Nouveaux
14014,77,1,505.18,0,-0.6973244624176169,-0.5353988369378668,Occasionnels / Nouveaux
14015,53,1,917.34,0,-0.29053352396274046,-0.5659942445068348,Occasionnels / Nouveaux
14016,162,4,4341.21,3,0.7779889816182683,1.2624871006243208,Fidèles
14019,47,3,1421.61,3,0.5851539887359314,-0.1778295157756883,Fidèles
14020,17,2,642.8,0,0.08032461895780488,-0.8067771513745831,Occasionnels / Nouveaux
14021,155,3,631.9,3,-0.3321672414509943,0.522539819193866,Fidèles
14022,225,1,440.0,1,-1.4798272208926984,0.7167702261675796,À risque / Perdus
14023,7,2,584.07,0,0.0819492231894447,-0.9229590446229048,Occasionnels / Nouveaux
